application_key,status,fixture,classification,unresolved_families,unresolved_dispositions,periodic_review,model_score_changed,model_tier_changed,edd_changed,approval_changed,floor_changed,compliance_review_changed,evidence_stale_or_incomplete
acc346fdc393e149,kyc_documents,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE,REJECT",false,false,false,false,false,false,false,true
acf56610e861d415,pricing_review,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
ad4f34741e22332d,pre_approval_review,false,BLOCKED,"complexity,introduction,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,true,false,false,false,false,false,false
ad872cca36f2775c,edd_required,false,BLOCKED,"complexity,ownership,sector,service","LEGACY_SERVICE_UNMAPPED,QUARANTINE",false,false,false,false,true,false,true,false
ade270b60375bd51,approved,false,TERMINAL_READ_ONLY,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",true,false,false,false,false,false,false,true
ae3bd114af052b5c,draft,false,READY_AFTER_DATA_CLEANUP,,,false,false,false,false,false,false,false,true
ae4b03000c54640f,approved,true,TERMINAL_READ_ONLY,,,true,true,false,false,false,true,false,true
ae602e126c7e68b2,kyc_submitted,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
ae79c2529020a77b,edd_required,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
aee6c93b94017e79,in_review,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
af22da9ea6198087,approved,false,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume,ownership",MISSING_REQUIRED_DATA,true,false,false,false,false,false,false,true
af433f38627f329d,approved,true,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,true
afb4a9400e831561,approved,true,TERMINAL_READ_ONLY,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,true
afd00275a32215e0,compliance_review,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
b0b0a88004dc5878,kyc_documents,false,READY,,,false,true,false,false,false,false,false,false
b0e5e2fd47effdaa,kyc_documents,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector,service","LEGACY_SERVICE_UNMAPPED,QUARANTINE,REJECT",false,false,false,false,false,false,false,false
b0e8733dd21d6c52,edd_required,true,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
b125d8859860e02b,approved,true,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",true,false,false,false,false,false,false,true
b179fa49ec875384,in_review,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
b181cab0943efbd1,approved,true,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume,ownership","MISSING_REQUIRED_DATA,QUARANTINE",true,false,false,false,false,false,false,true
b1fa584556679666,edd_required,true,BLOCKED,"complexity,entity_type,introduction,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
b203b95e23836e80,pricing_review,false,READY,,,false,true,false,false,false,false,false,false
b280749ca23ce27b,submitted_to_compliance,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
b40d24e7db80bf80,approved,false,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE,UNCLASSIFIED_UNRESOLVED",true,false,false,false,false,false,false,true
b4180f70e0e0e24a,edd_required,true,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
b494ed720f385f5f,compliance_review,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
b525e27da7f9b675,pricing_review,false,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
b567f2930666dc3a,draft,false,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,true
b577c4ac8caeae6d,kyc_documents,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,true,false,false,false,false,false,false
b589ebc35e3450a9,compliance_review,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
b5d613f6d435becb,kyc_documents,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
b5ebc2bd3d0abed0,approved,true,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",true,false,false,false,false,false,false,true
b5f52fe716b26980,compliance_review,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
b6056f8116e69f6e,compliance_review,false,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
b64100ee9219dc4c,compliance_review,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
b66dbe32b8ba8398,draft,false,BLOCKED,"complexity,entity_type,monthly_volume,ownership,sector,service","LEGACY_SERVICE_UNMAPPED,QUARANTINE,UNCLASSIFIED_UNRESOLVED",false,false,false,false,false,false,false,true
b6c66ee2ffb3a527,draft,false,BLOCKED,"complexity,entity_type,sector",QUARANTINE,false,true,false,false,false,false,false,true
b6dbf18b91b6bf39,compliance_review,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE,REJECT",false,false,false,false,true,false,false,true
b72cde70c7c59727,in_review,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
b78cec007162e570,compliance_review,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
b7ed473011417a9a,draft,false,READY_AFTER_DATA_CLEANUP,"complexity,entity_type,incorporation_country,introduction,monthly_volume,ownership,sector",MISSING_REQUIRED_DATA,false,false,false,false,false,false,false,true
b8feeaa407616617,kyc_documents,false,READY,,,false,true,false,false,false,false,false,false
b97468183edff608,kyc_documents,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE,REJECT",false,false,false,false,false,false,false,false
b9b753bfbd3bb6e2,compliance_review,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
b9c29482ccf1b1c7,draft,false,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,true
b9dacd94a1d16283,approved,true,TERMINAL_READ_ONLY,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,true
ba209dd969e01b32,draft,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,true
ba581dce3a24a974,pricing_review,false,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
ba6b9544be2e0446,draft,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector","QUARANTINE,UNCLASSIFIED_UNRESOLVED",true,true,false,false,false,false,false,true
ba7ceca97ea0513d,pre_approval_review,false,BLOCKED,"complexity,entity_type,sector",QUARANTINE,false,false,false,false,false,false,false,false
badc55a396588846,pre_approval_review,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector,service","LEGACY_SERVICE_UNMAPPED,QUARANTINE,REJECT",false,false,false,false,false,false,false,false
bb001cca19ae719f,approved,true,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume,ownership","MISSING_REQUIRED_DATA,QUARANTINE",true,false,false,false,false,false,false,true
bb0755f8ee0d859e,draft,false,READY_AFTER_DATA_CLEANUP,"complexity,introduction,monthly_volume,sector",MISSING_REQUIRED_DATA,false,false,false,false,false,false,false,true
bbeb022ddffd1a55,kyc_documents,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
bbeffc54a5a60092,submitted_to_compliance,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
bbf8b2ef7250e594,pricing_review,false,BLOCKED,sector,QUARANTINE,false,false,false,false,false,false,false,false
bc435d888b3cf37c,approved,true,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",true,false,false,false,false,false,false,true
bc74bb1227ea9502,edd_required,true,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
bc8f091d6cfadc30,draft,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,true
bc9f7c3943d807c8,edd_required,true,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
bcb5ea652c7d3d4a,approved,false,TERMINAL_READ_ONLY,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",true,false,false,false,false,false,false,true
bd9070b0bdd90a42,pricing_review,true,BLOCKED,"complexity,entity_type,introduction,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
bd974c2fec461643,kyc_submitted,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
be0bcfd913ae3218,draft,false,BLOCKED,"complexity,entity_type,monthly_volume,ownership,sector,service","LEGACY_SERVICE_UNMAPPED,QUARANTINE,UNCLASSIFIED_UNRESOLVED",false,false,false,false,false,false,false,true
be560575ae434074,pricing_review,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
be814849f920c835,approved,false,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume,ownership",MISSING_REQUIRED_DATA,true,false,false,false,false,false,false,true
bee83a9879d651c8,kyc_submitted,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
bf1251a69e2e7182,compliance_review,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
bf5790b76d8bd59b,submitted_to_compliance,false,READY_AFTER_DATA_CLEANUP,"complexity,introduction,monthly_volume",MISSING_REQUIRED_DATA,false,false,false,false,true,false,true,true
bf6a9a5f39622599,kyc_documents,false,BLOCKED,"complexity,entity_type,sector",QUARANTINE,false,true,false,false,false,false,false,false
bfec4790576c3ce2,in_review,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
c0facfc895bf345a,pricing_review,false,BLOCKED,"complexity,introduction,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,true,false,false,false,false,false,false
c153a61ab5bec565,kyc_documents,false,READY_AFTER_DATA_CLEANUP,"complexity,introduction,monthly_volume",MISSING_REQUIRED_DATA,false,false,false,false,false,false,false,true
c17a7b1d4da9db80,compliance_review,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
c1ad13f5e4ed0308,kyc_documents,false,READY,,,false,true,false,false,false,false,false,false
c209bea88edccad3,approved,false,TERMINAL_READ_ONLY,"complexity,introduction,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,true,false,false,false,false,false,true
c2390127ef4f38d3,pricing_review,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
c284258393d7dc87,draft,false,READY_AFTER_DATA_CLEANUP,"complexity,introduction,monthly_volume,sector",MISSING_REQUIRED_DATA,false,false,false,false,false,false,false,true
c3382a68add43007,draft,false,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,true
c35d39ab6f51434e,kyc_submitted,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
c3f52918e9b1e970,submitted_to_compliance,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
c4076adf55e42d60,draft,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE,UNCLASSIFIED_UNRESOLVED",false,false,false,false,false,false,false,true
c417fa5d874d0e5e,kyc_documents,true,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
c43923f4792d71ad,approved,false,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",true,false,false,false,false,false,false,true
c4b5a57f8dd2027a,compliance_review,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
c4dab60ae5805432,pricing_review,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
c4f3492cbed61e1d,kyc_documents,true,READY,,,false,true,false,false,false,false,false,false
c51305810f0b4ee5,edd_required,false,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
c6cb751c93c00f81,compliance_review,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
c6d6da1536b97741,compliance_review,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
c72fe5b2276adcee,kyc_documents,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
c73a3c256d971098,kyc_submitted,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
c78e8a90a4fe86f6,kyc_documents,false,READY,,,false,false,false,false,false,false,false,false
c7a51e89c6b011f3,pricing_review,true,BLOCKED,"complexity,entity_type,incorporation_country,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
c87a9b0be148d627,pricing_review,false,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
c8c91233da0ee381,kyc_documents,false,READY,,,false,true,false,false,false,false,false,false
c8d47afa71cf5741,pricing_review,false,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
c95cd5a863886a88,edd_required,false,BLOCKED,"ownership,sector",QUARANTINE,false,false,false,false,true,false,true,false
c98e1f97a00f2dc1,rejected,true,TERMINAL_READ_ONLY,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,true
c990811df41b44dc,edd_required,true,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
c9bdfaa3f59c3a97,draft,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector,service","LEGACY_SERVICE_UNMAPPED,QUARANTINE,UNCLASSIFIED_UNRESOLVED",false,false,false,false,false,false,false,true
ca49438abd48aed9,approved,true,TERMINAL_READ_ONLY,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,true
ca5efa53bdbe1cdd,approved,false,TERMINAL_READ_ONLY,"complexity,introduction,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,true,false,false,false,false,false,true
cae1df73b3df11dd,approved,false,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE,UNCLASSIFIED_UNRESOLVED",true,false,false,false,false,false,false,true
caedf5deae325abc,approved,true,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE,REJECT",false,false,false,false,false,false,false,true
cb4d369425c64329,draft,false,READY_AFTER_DATA_CLEANUP,"complexity,entity_type,introduction,monthly_volume,ownership,sector",MISSING_REQUIRED_DATA,false,false,false,false,false,false,false,true
cb864e5a21f7e5d7,draft,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
cb9092f5e4b430c8,draft,false,READY_AFTER_DATA_CLEANUP,"complexity,incorporation_country,introduction,monthly_volume,sector",MISSING_REQUIRED_DATA,false,false,false,false,false,false,false,true
cbd0ad700eaace56,kyc_submitted,false,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
cbd9703b60377aa5,draft,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE,UNCLASSIFIED_UNRESOLVED",false,false,false,false,false,false,false,true
cc053941ca6e42a7,edd_required,true,READY_AFTER_DATA_CLEANUP,"complexity,entity_type,incorporation_country,introduction,monthly_volume,ownership,sector",MISSING_REQUIRED_DATA,false,false,false,false,true,false,true,true
cc151dd6fa023a84,in_review,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
cc3ce45b8ffee0f6,submitted,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
cc8bc8cc81a058ba,pricing_review,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
cd5239cf7ab88c2b,approved,true,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE,UNCLASSIFIED_UNRESOLVED",false,false,false,false,false,false,false,true
cd6c5de33bcb624c,kyc_documents,false,BLOCKED,"complexity,entity_type,sector",QUARANTINE,false,true,false,false,false,false,false,false
cd8a4741a239ccee,edd_required,false,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,true
cd9cc4d8c211cee4,draft,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE,UNCLASSIFIED_UNRESOLVED",false,false,false,false,false,false,false,true
cda28132c6d34852,kyc_documents,true,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
cde1a9c34e374ef8,approved,false,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume,ownership",MISSING_REQUIRED_DATA,true,false,false,false,false,false,false,true
ce352209975e9789,pricing_review,true,BLOCKED,"complexity,monthly_volume",QUARANTINE,false,false,false,false,false,false,false,false
ce3cc760523c5bd4,pricing_review,false,BLOCKED,sector,QUARANTINE,false,false,false,false,false,false,false,false
cea63362d6f951b2,in_review,true,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
cecd1e510471b174,pricing_review,false,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
cf16670591d5486a,edd_required,true,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,true
cf1faa8ac1e8cfa6,approved,false,TERMINAL_READ_ONLY,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",true,false,false,false,false,false,false,true
cf23739ca655e448,draft,false,READY_AFTER_DATA_CLEANUP,,,false,true,false,false,false,false,false,true
cf31bd3a6518345c,draft,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,true
cf34671a0a651802,kyc_documents,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
cf4e9d957104d247,approved,true,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume,ownership","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,true
cf5da1d732ce8aa2,compliance_review,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
cfd1e6517826548b,pre_approval_review,false,READY,,,false,false,false,false,false,false,false,false
cfe507050eb3c9e4,draft,false,BLOCKED,"complexity,introduction,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,true,false,false,false,false,false,false
d08ba4e65daa0fae,pricing_review,false,BLOCKED,"complexity,ownership,sector",QUARANTINE,false,false,false,false,false,false,false,false
d1627ebc85550ce6,kyc_submitted,true,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
d1739f9911bf4baf,edd_required,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
d1d19192743a6187,kyc_documents,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
d1f2673cb0504ebe,edd_required,false,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
d26f47f127a86440,draft,false,BLOCKED,"complexity,entity_type,monthly_volume,ownership,sector,service","LEGACY_SERVICE_UNMAPPED,QUARANTINE,UNCLASSIFIED_UNRESOLVED",false,false,false,false,false,false,false,true
d2fbe155faf7bf79,compliance_review,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
d32d0bac839ef8e2,compliance_review,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
d3a4273cf26c035a,rejected,false,TERMINAL_READ_ONLY,"complexity,introduction,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,true,false,false,false,false,false,true
d3d4890607c14441,compliance_review,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
d44581ad434164dc,kyc_documents,false,READY,,,false,true,false,false,false,false,false,false
d45654f0f6533328,edd_required,false,BLOCKED,"complexity,entity_type,incorporation_country,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,true
d472cea4ee98d711,edd_required,true,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
d48138a6e2671efd,approved,true,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume,ownership","MISSING_REQUIRED_DATA,QUARANTINE",true,false,false,false,false,false,false,true
d4b49c4e2f8ce902,pricing_review,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE,REJECT",false,false,false,false,false,false,false,false
d4daa542e21b9669,pricing_review,true,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
d504fcc3930fbd49,edd_required,false,BLOCKED,"complexity,entity_type,incorporation_country,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
d53977da0a4acee6,compliance_review,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
d58b750e67d57110,kyc_submitted,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
d592337face7c474,pre_approval_review,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector,service","LEGACY_SERVICE_UNMAPPED,QUARANTINE,REJECT",false,false,false,false,false,false,false,false
d6683e1957541da8,pricing_review,false,BLOCKED,ownership,QUARANTINE,false,false,false,false,false,false,false,false
d69aaa666d9199af,edd_required,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
d69fe138aea57b27,submitted_to_compliance,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
d6d527dcc10c5281,approved,true,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",true,false,false,false,false,false,false,true
d771eaa16386e83b,approved,true,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume,ownership","MISSING_REQUIRED_DATA,QUARANTINE",true,false,false,false,false,false,false,true
d780cc3496ee78fc,approved,false,TERMINAL_READ_ONLY,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",true,false,false,false,false,false,false,true
